source,target,weight,avg_streams,hyperbolic_distance
country,post-teen pop,5,142146027.6,4.215007305145264
country road,post-teen pop,5,142146027.6,3.7960915565490723
dance pop,modern country rock,5,175840422.25,4.420477867126465
modern country rock,pop,5,175840422.25,4.757383823394775
g funk,post-teen pop,5,13367933.75,7.062155723571777
canadian hip hop,melodic rap,5,88935119.6,1.6020228862762451
melodic rap,toronto rap,5,88935119.6,0.2982255518436432
brostep,rap,5,125186463.75,7.238417625427246
pop rap,uk funky,5,136131937.8,2.637340784072876
atl trap,melodic rap,5,6826182.8,1.4979946613311768
emo rap,hip hop,5,33244146.6,7.216495037078857
art pop,rap,5,64965251.0,5.319714546203613
indietronica,rap,5,71114113.0,4.950401782989502
indie r&b,southern hip hop,5,55397010.25,2.3183505535125732
electropop,hip hop,5,88441234.2,6.49610710144043
dance pop,deep big room,5,146324315.75,5.2285542488098145
big room,electro house,5,141217126.5,0.14393110573291779
candy pop,dance pop,5,38501292.333333336,4.636633396148682
edm,metropopolis,5,41635146.25,2.6022274494171143
metropopolis,tropical house,5,41635146.25,2.3735368251800537
progressive house,rap,5,25115775.4,7.110208511352539
dance pop,east coast hip hop,5,8208222.25,5.363446235656738
k-pop girl group,pop,5,70393145.0,4.322108268737793
atl hip hop,trap soul,5,56018757.75,3.2044711112976074
southern hip hop,urban contemporary,5,48198297.2,2.7576663494110107
electropop,uk pop,5,87430155.75,2.0229432582855225
new orleans rap,trap,5,47132052.5,1.9973236322402954
dance pop,trap soul,5,105244434.75,5.29957389831543
electro house,uk pop,5,257932917.0,5.007591247558594
dmv rap,gangster rap,5,4882512.5,5.2089409828186035
tropical house,uk funky,5,147141419.0,3.672987222671509
afropop,dance pop,5,8864650.5,1.9574731588363647
afropop,pop,5,8864650.5,4.602198123931885
atl hip hop,east coast hip hop,5,9085744.333333334,2.886103391647339
alternative hip hop,conscious hip hop,5,4285515.0,0.7692939639091492
alternative hip hop,dmv rap,5,4285515.0,5.0135698318481445
alternative hip hop,pop rap,5,4285515.0,1.0451871156692505
australian dance,bmore,4,62410679.25,4.85285758972168
australian pop,bmore,4,62410679.25,4.487935543060303
australian dance,moombahton,4,62410679.25,0.5687879323959351
australian pop,moombahton,4,62410679.25,3.4601895809173584
big room,k-pop,4,18599357.25,4.66444730758667
edm,k-pop,4,18599357.25,4.456071853637695
electro house,k-pop,4,18599357.25,4.522518157958984
k-pop,tropical house,4,18599357.25,2.6527295112609863
big room,k-pop boy group,4,18599357.25,4.710840702056885
edm,k-pop boy group,4,18599357.25,4.502432346343994
electro house,k-pop boy group,4,18599357.25,4.568906784057617
k-pop boy group,tropical house,4,18599357.25,2.6973443031311035
dfw rap,pop,4,215746989.25,6.932620048522949
dfw rap,trap soul,4,268393236.25,3.3171467781066895
canadian hip hop,r&b,4,68154166.5,3.3537378311157227
canadian pop,r&b,4,68154166.5,3.032399892807007
r&b,toronto rap,4,68154166.5,3.580418348312378
new jersey rap,trap,4,15676165.0,2.5596914291381836
chicago rap,emo rap,4,82986822.75,7.703986644744873
canadian hip hop,emo rap,4,106441949.0,7.553559303283691
brostep,post-teen pop,4,241565280.0,4.691994667053223
talent show,tropical house,4,39569121.5,2.6443746089935303
latin pop,mexican pop,4,49721550.0,1.271275520324707
latin hip hop,post-teen pop,4,114853559.25,6.632665634155273
canadian pop,tropical,4,67152471.0,4.9533491134643555
reggaeton,tropical house,4,90069535.0,6.572073936462402
dancehall,reggaeton,4,95645425.33333331,1.3071056604385376
dancehall,pop,4,60756496.66666666,6.486176490783691
dancehall,tropical house,4,60756496.66666666,6.3934149742126465
dance pop,latin viral pop,4,81326224.0,0.48875537514686584
latin viral pop,pop,4,81326224.0,3.5340158939361572
pop,rap latina,4,81326224.0,5.978263854980469
broadway,show tunes,4,51282855.5,1.1074591875076294
memphis hip hop,rap,4,59515854.66666666,2.1673243045806885
chicago rap,urban contemporary,4,97787533.75,4.070404529571533
funk das antigas,reggaeton,4,135091670.5,1.563196063041687
canadian contemporary r&b,electro house,4,104342592.5,3.1776814460754395
east coast hip hop,underground hip hop,4,51096555.33333334,3.5358951091766357
drill,pop rap,4,39977902.25,3.3453848361968994
southern hip hop,west coast rap,4,80576015.0,1.3555891513824463
edm,social media pop,4,124480275.33333331,5.036581993103027
atl hip hop,hip pop,4,52040909.25,1.3450591564178467
atl hip hop,queens hip hop,4,52040909.25,2.888519048690796
perreo,reggaeton,4,79097661.75,0.575006902217865
dance pop,new orleans rap,4,22762024.75,5.215819358825684
hip pop,new orleans rap,4,6028376.75,1.6217682361602783
edm,moombahton,4,55518486.25,0.3257514238357544
electronic trap,rap,4,118682897.75,6.876603603363037
electronic trap,trap,4,16322366.333333336,6.925065517425537
moombahton,rap,4,24574681.66666667,6.772735118865967
canadian hip hop,tropical house,4,104611803.75,6.9400529861450195
melodic rap,tropical house,4,120855721.25,7.025799751281738
electro house,melodic rap,4,136608482.0,8.098064422607422
pop rap,shiver pop,4,22406130.5,5.3764495849609375
modern rock,pop,4,167696978.5,4.456664562225342
edm,uk dance,4,32459146.5,0.8258477449417114
chicago rap,post-teen pop,4,94063629.75,7.365419387817383
conscious hip hop,post-teen pop,4,122604754.0,7.257812976837158
canadian pop,melodic rap,4,89684126.75,6.13079833984375
dance pop,swedish pop,4,84110646.75,2.792452096939087
gangster rap,queens hip hop,4,53611330.5,0.7208254933357239
cali rap,southern hip hop,4,53611330.5,1.5193448066711426
cali rap,trap,4,53611330.5,2.4238924980163574
downtempo,hip hop,4,12056880.0,7.0401153564453125
electronica,hip hop,4,12056880.0,6.617213249206543
electronica,pop rap,4,12056880.0,6.028987884521484
electronica,rap,4,12056880.0,5.950313568115234
pop rap,talent show,4,43359465.25,6.284097194671631
modern country rock,post-teen pop,4,175840422.25,4.835875511169434
country pop,dance pop,4,225175320.3333333,4.255345821380615
country pop,pop,4,225175320.3333333,4.593637943267822
canadian contemporary r&b,hip hop,4,106450018.75,4.664858341217041
canadian contemporary r&b,rap,4,106450018.75,4.057684898376465
hip hop,progressive electro house,4,40277924.0,7.762705326080322
pop rap,progressive electro house,4,40277924.0,7.214311599731445
progressive electro house,rap,4,40277924.0,7.148617267608643
afropop,pop rap,4,50143700.75,4.232974529266357
atl trap,southern hip hop,4,4984651.5,4.054049491882324
dance pop,latin hip hop,4,127664221.0,4.458247184753418
alternative r&b,r&b,4,220929454.3333333,2.3386363983154297
canadian contemporary r&b,pop,4,171266084.66666666,2.2252933979034424
atl hip hop,atl trap,4,7655756.666666668,2.99239444732666
rap latina,reggaeton flow,4,78351897.5,1.801827073097229
latin hip hop,rap latina,4,100530097.5,2.117283344268799
art pop,southern hip hop,4,64965251.0,5.314627170562744
rap,uk alternative pop,4,94704492.0,4.972925186157227
indie r&b,trap,4,70841294.66666667,1.8025217056274414
atl hip hop,underground hip hop,4,80060444.66666667,0.649828314781189
art pop,hip hop,4,64965251.0,5.964953899383545
conscious hip hop,indie r&b,4,64440374.0,3.5611488819122314
funk carioca,pop nacional,4,45832429.0,3.9998252391815186
detroit hip hop,funk carioca,4,58118059.0,5.285893440246582
indie pop rap,pop rap,4,75324632.33333333,2.1063919067382812
indie pop rap,trap,4,75324632.33333333,0.9020076394081116
hip hop,trap latino,4,109717500.0,3.6011457443237305
edm,progressive electro house,4,73428026.0,0.17166414856910706
big room,deep big room,4,141217126.5,0.9078242778778076
big room,pop edm,4,141217126.5,1.2305783033370972
big room,progressive house,4,66618440.33333334,1.641862392425537
big room,post-teen pop,4,91106124.75,4.691962242126465
big room,trap,4,136924529.33333334,7.291660308837891
electro house,southern hip hop,4,24139690.0,7.102095603942871
progressive house,trap,4,20287587.0,7.1510162353515625
electro house,hip hop,4,25392461.0,7.722644805908203
hip hop,progressive house,4,25392461.0,7.725844860076904
k-pop,pop,4,54326121.0,0.05240184813737869
metropopolis,post-teen pop,4,31792393.33333333,3.604252338409424
latin pop,puerto rican pop,4,164294683.5,2.6165826320648193
dance pop,reggaeton flow,4,96124282.0,4.360280990600586
pop rap,reggaeton flow,4,96124282.0,3.0749449729919434
german hip hop,latin hip hop,4,8440805.0,4.747737884521484
german hip hop,reggaeton,4,8440805.0,4.876574993133545
edm,urban contemporary,4,93135615.0,4.974209308624268
tropical house,urban contemporary,4,93135615.0,3.8604612350463867
moombahton,uk pop,4,86875910.33333333,4.635209560394287
progressive house,uk pop,4,280350290.25,5.216050148010254
new orleans rap,southern hip hop,4,47132052.5,1.1269164085388184
k-pop girl group,post-teen pop,4,25295399.0,4.389377117156982
emo rap,underground hip hop,4,9884356.0,6.949705123901367
miami hip hop,underground hip hop,4,9884356.0,1.9513105154037476
southern hip hop,trap soul,4,6218951.666666668,3.991386651992798
latin pop,trap argentino,4,85265340.0,5.01352596282959
uk funky,uk pop,4,147141419.0,4.155252933502197
afropop,tropical house,4,8864650.5,4.67943000793457
rap latina,trap argentino,4,101046832.66666669,3.2998111248016357
house,trap,4,105196126.75,3.6755075454711914
rap,uk dance,4,25049962.75,6.305937767028809
alternative r&b,southern hip hop,4,71214792.33333333,2.4469716548919678
dirty south rap,east coast hip hop,4,8301670.5,1.6651417016983032
reggaeton,trap,4,144878664.5,4.179756164550781
pop rap,tropical,4,146050820.66666666,5.542137145996094
canadian contemporary r&b,electro,3,30244250.33333333,5.011058807373047
canadian pop,electro,3,30244250.33333333,6.136500835418701
electro,pop,3,30244250.33333333,7.233895778656006
canadian contemporary r&b,filter house,3,30244250.33333333,1.107326865196228
canadian pop,filter house,3,30244250.33333333,1.6914584636688232
filter house,pop,3,30244250.33333333,2.646350383758545
atl trap,canadian pop,3,119770262.33333331,6.715350151062012
hollywood,pop,3,82305301.0,6.578640460968018
broadway,movie tunes,3,99427049.33333331,1.035608172416687
dance pop,emo rap,3,132287645.33333331,3.7459449768066406
emo rap,hip pop,3,132287645.33333331,6.231453895568848
emo rap,post-teen pop,3,132287645.33333331,2.247042655944824
emo rap,queens hip hop,3,132287645.33333331,7.766394138336182
emo rap,reggaeton flow,3,80975747.33333333,6.910391330718994
emo rap,trap latino,3,80975747.33333333,7.082335948944092
dfw rap,r&b,3,236186586.66666663,3.1755006313323975
electropop,nyc pop,3,14998054.0,0.7242569923400879
nyc pop,pop,3,14998054.0,0.6539102792739868
nyc pop,tropical house,3,14998054.0,1.9829059839248657
latin pop,latin viral pop,3,177962749.0,1.5938116312026978
hip hop,soul,3,77057449.0,4.128521919250488
rap,soul,3,77057449.0,3.462766408920288
new jersey rap,pop rap,3,11754822.666666664,0.9245098829269409
rap,viral pop,3,23752243.0,5.572155475616455
brostep,dance pop,3,319149372.3333333,4.8063249588012695
electropop,pop edm,3,33031641.33333333,3.196532964706421
indie poptimism,pop edm,3,33031641.33333333,3.5361709594726562
edm,talent show,3,42057250.0,4.446584224700928
electropop,talent show,3,42057250.0,1.4177592992782593
pop edm,talent show,3,42057250.0,4.1991753578186035
pop edm,viral pop,3,34199550.666666664,3.647853374481201
canadian pop,reggaeton,3,141794925.0,5.568312168121338
dancehall,edm,3,60756496.66666666,7.48228645324707
pop rap,puerto rican pop,3,163989825.33333334,3.814081907272339
broadway,hollywood,3,51282855.5,1.6856006383895874
broadway,post-teen pop,3,51282855.5,7.171320915222168
movie tunes,post-teen pop,3,51282855.5,6.179861545562744
hip hop,memphis hip hop,3,59515854.66666666,3.0652379989624023
memphis hip hop,pop rap,3,59515854.66666666,2.308134078979492
electro house,pop edm,3,310210038.3333333,1.10677969455719
contemporary country,edm,3,259633745.3333333,3.002552032470703
contemporary country,electro house,3,259633745.3333333,3.0225260257720947
chicago rap,toronto rap,3,23416283.33333333,2.3290889263153076
chicago rap,east coast hip hop,3,51243697.0,4.322604179382324
drill,southern hip hop,3,51623419.66666666,3.215325355529785
deep german hip hop,hamburg hip hop,3,6595254.0,1.9465101957321167
atl hip hop,west coast rap,3,80576015.0,2.587897539138794
atl trap,pop,3,207524623.66666663,7.823455333709717
dance pop,social media pop,3,124480275.33333331,3.532487630844116
pop,social media pop,3,124480275.33333331,0.6920067667961121
social media pop,tropical house,3,124480275.33333331,3.260404586791992
new orleans rap,post-teen pop,3,28638267.66666667,7.2004828453063965
dance pop,downtempo,3,16970582.333333332,5.663938045501709
dance pop,electronic trap,3,156858917.66666666,4.399182319641113
electropop,moombahton,3,42726102.66666666,3.179582118988037
pop,shiver pop,3,32617486.0,2.5235753059387207
post-teen pop,toronto rap,3,24960509.33333333,7.352362632751465
moombahton,pop rap,3,24574681.66666667,6.8383564949035645
pop,rock,3,85411362.33333333,4.957498550415039
detroit hip hop,g funk,3,28136770.33333333,2.6083035469055176
g funk,gangster rap,3,28136770.33333333,0.20097564160823822
australian dance,dance pop,3,154518573.33333334,3.822821855545044
canadian pop,uk dance,3,112405437.0,2.730440378189087
chicago rap,dance pop,3,120056055.0,5.441694736480713
chicago rap,dirty south rap,3,110478455.33333331,2.7914719581604004
conscious hip hop,miami hip hop,3,114268032.33333331,1.4812939167022705
canadian pop,urban contemporary,3,118670634.0,2.8011510372161865
atl hip hop,urban contemporary,3,114425710.33333331,2.771031618118286
big room,swedish pop,3,70796388.33333333,4.006402492523193
atl hip hop,detroit hip hop,3,37911956.0,1.652847170829773
detroit hip hop,hip pop,3,37618707.66666666,1.9029719829559326
detroit hip hop,queens hip hop,3,37618707.66666666,3.0981762409210205
cali rap,pop,3,37422565.333333336,7.550051212310791
hip hop,uk pop,3,105001670.66666669,7.181095123291016
downtempo,southern hip hop,3,12056880.0,6.369570732116699
electronica,southern hip hop,3,12056880.0,5.946249008178711
electronica,trap,3,12056880.0,5.813863277435303
alternative r&b,canadian pop,3,83124141.33333333,4.849654674530029
alternative r&b,etherpop,3,162011546.66666666,6.368529319763184
electropop,etherpop,3,227140781.3333333,6.466134548187256
etherpop,pop rap,3,219693930.0,7.003773212432861
indie poptimism,pop rap,3,219693930.0,6.053343772888184
dance pop,girl group,3,54874952.66666666,0.2582458257675171
girl group,pop,3,54874952.66666666,3.284773588180542
girl group,pop rap,3,54874952.66666666,4.510245323181152
girl group,post-teen pop,3,54874952.66666666,3.352828025817871
country pop,post-teen pop,3,225175320.3333333,4.672122955322266
post-teen pop,social media pop,3,94100609.66666669,0.621828556060791
brostep,hip hop,3,45244223.33333334,7.852581024169922
brostep,pop rap,3,45244223.33333334,7.3041300773620605
afropop,hip hop,3,62715276.66666666,4.722929954528809
azonto,hip hop,3,62715276.66666666,3.9128899574279785
hip hop,nigerian hip hop,3,62715276.66666666,3.722378730773926
hip hop,nigerian pop,3,62715276.66666666,3.5525341033935547
azonto,pop rap,3,62715276.66666666,3.5221006870269775
nigerian hip hop,pop rap,3,62715276.66666666,3.357163906097412
nigerian pop,pop rap,3,62715276.66666666,3.16823410987854
afropop,rap,3,62715276.66666666,4.185230255126953
azonto,rap,3,62715276.66666666,3.5020744800567627
nigerian hip hop,rap,3,62715276.66666666,3.343785285949707
nigerian pop,rap,3,62715276.66666666,3.1500048637390137
afropop,uk funky,3,65429929.66666666,1.683151364326477
atl hip hop,philly rap,3,16571944.333333336,1.8516963720321655
latin hip hop,latin viral pop,3,100530097.5,4.656320095062256
latin viral pop,reggaeton flow,3,51495288.0,4.562799453735352
edm,latin pop,3,7587711.0,3.9667887687683105
art pop,pop rap,3,92915798.0,5.393006324768066
indietronica,southern hip hop,3,94704492.0,4.943999290466309
southern hip hop,uk alternative pop,3,94704492.0,4.966536998748779
art pop,trap,3,92915798.0,5.262159824371338
art pop,conscious hip hop,3,94704492.0,6.3884596824646
conscious hip hop,indietronica,3,94704492.0,5.975196838378906
hip hop,indietronica,3,94704492.0,5.56616735458374
conscious hip hop,uk alternative pop,3,94704492.0,5.998208999633789
hip hop,uk alternative pop,3,94704492.0,5.589018821716309
funk carioca,funk das antigas,3,58118059.0,2.135164260864258
funk carioca,pagode baiano,3,58118059.0,5.784236431121826
afrofuturismo brasileiro,funk carioca,3,58118059.0,2.3902878761291504
bass trap,funk carioca,3,58118059.0,7.623229026794434
electronic trap,funk carioca,3,58118059.0,8.019530296325684
east coast hip hop,pop,3,77771901.0,7.325714111328125
hip hop,indie pop rap,3,75324632.33333333,2.8911190032958984
indie pop rap,southern hip hop,3,75324632.33333333,1.9742249250411987
indie pop rap,pop,3,125798744.0,7.03670597076416
hip hop,reggaeton,3,124193348.33333331,3.7585763931274414
pop,underground hip hop,3,8314168.0,6.536590099334717
new orleans rap,urban contemporary,3,27052614.66666667,3.7491888999938965
trap,uk pop,3,48627446.66666666,6.671063423156738
electronic trap,post-teen pop,3,148455078.66666666,4.188777446746826
dance pop,dutch house,3,61670613.5,4.764693737030029
dutch house,pop,3,61670613.5,4.565512180328369
candy pop,edm,3,38961104.5,4.381459712982178
electropop,progressive house,3,21647958.666666668,3.8499648571014404
candy pop,tropical house,3,38961104.5,4.087548732757568
big room,pop rap,3,54765728.0,7.311744689941406
deep big room,rap,3,195196105.5,7.637476921081543
progressive house,southern hip hop,3,25392461.0,7.103801250457764
candy pop,pop rap,3,38961104.5,6.702097415924072
electropop,southern hip hop,3,19925859.666666668,5.884490966796875
metropopolis,pop rap,3,38961104.5,5.418857574462891
miami hip hop,new orleans rap,3,62550068.66666666,1.1731764078140259
dance pop,modern alternative rock,3,129547439.5,4.528099536895752
modern alternative rock,pop,3,129547439.5,5.3158040046691895
east coast hip hop,indie r&b,3,4699453.5,3.7099382877349854
escape room,hip hop,3,6717015.666666668,5.640549659729004
escape room,rap,3,6717015.666666668,5.033569812774658
hip hop,south african hip hop,3,35310807.0,2.5239150524139404
rap,south african hip hop,3,35310807.0,1.5876445770263672
gangster rap,underground hip hop,3,24538082.33333333,2.9537553787231445
dance pop,k-pop girl group,3,70393145.0,1.3604423999786377
latin arena pop,latin pop,3,32964243.66666667,1.9941797256469727
reggaeton,spanish pop,3,68621627.0,6.082167625427246
big room,uk pop,3,89871309.66666667,5.149317264556885
atl hip hop,new orleans rap,3,26566251.0,1.6959164142608643
electropop,metropopolis,3,57830299.33333334,2.847050189971924
moombahton,tropical house,3,47897510.0,2.11928653717041
bmore,trap,3,56138915.5,2.1667277812957764
dutch pop,pop,3,106583420.5,3.072326898574829
dance pop,indie electropop,3,69225629.0,3.4960498809814453
indie electropop,pop,3,69225629.0,1.9834368228912354
pop,vapor soul,3,78473895.0,2.077867031097412
dmv rap,pop rap,3,6540029.333333332,4.344470500946045
dmv rap,trap,3,6540029.333333332,3.0383973121643066
pittsburgh rap,pop rap,3,9648297.666666666,2.942674398422241
house,uk pop,3,378385574.6666667,6.530577182769775
k-pop,post-teen pop,3,23743736.0,0.02923065796494484
italian hip hop,italian underground hip hop,3,5456997.0,2.101722002029419
argentine hip hop,latin pop,3,75293756.5,4.582216262817383
edm,trap soul,3,125929930.66666669,7.806105613708496
electro house,trap soul,3,186817477.0,7.854405879974365
chicago rap,underground hip hop,3,8702294.666666666,0.7886645793914795
barbadian pop,pop rap,3,41956604.0,3.9687001705169678
barbadian pop,rap,3,41956604.0,3.9138150215148926
dirty south rap,r&b,3,26389082.33333333,2.2967522144317627
barbadian pop,hip hop,3,41956604.0,4.4824748039245605
r&b,urban contemporary,3,38122128.0,0.6006401777267456
melodic rap,new orleans rap,3,50343367.33333334,3.7857091426849365
alternative r&b,conscious hip hop,3,55137150.33333334,3.7780721187591553
dance pop,neo soul,3,234417123.0,2.3045825958251953
neo soul,pop,3,234417123.0,3.657780408859253
neo soul,tropical house,3,234417123.0,3.2697882652282715
dance pop,liquid funk,3,238590915.5,5.610114097595215
liquid funk,pop,3,238590915.5,5.7184038162231445
liquid funk,tropical house,3,238590915.5,4.243683338165283
afropop,edm,3,8864650.5,5.850519180297852
dance pop,ghanaian hip hop,3,12428973.0,3.7947537899017334
dance pop,swedish dancehall,3,12428973.0,4.160741806030273
ghanaian hip hop,pop,3,12428973.0,5.889978408813477
pop,swedish dancehall,3,12428973.0,6.338850021362305
ghanaian hip hop,tropical house,3,12428973.0,5.780935287475586
swedish dancehall,tropical house,3,12428973.0,6.2583184242248535
latin hip hop,mexican pop,3,208336243.0,6.067269325256348
norwegian pop,pop,3,74768014.66666667,3.415323495864868
norwegian pop,tropical house,3,69900480.5,2.631077766418457
trap,uk dance,3,18590440.666666668,6.353586196899414
hip hop,house,3,25399178.5,4.789004325866699
hip hop,uk dance,3,25399178.5,6.919406414031982
alternative r&b,atl hip hop,3,71214792.33333333,1.5456527471542358
argentine hip hop,rap latina,3,98965995.5,2.0651257038116455
candy pop,post-teen pop,3,45062425.5,5.201211929321289
mexican pop,trap latino,3,251308254.66666663,6.127161502838135
latin arena pop,trap latino,3,172163250.0,6.630640506744385
chicago rap,gangster rap,3,4803451.333333333,3.7388699054718018
post-teen pop,trap latino,3,235907100.3333333,6.691624641418457
pop,reggaeton flow,3,140978404.5,6.448336124420166
latin viral pop,rap latina,2,241196479.5,4.199102878570557
canadian hip hop,soul,2,107927555.5,4.148329257965088
canadian pop,soul,2,107927555.5,3.1887717247009277
pop rap,soul,2,107927555.5,3.541109085083008
soul,toronto rap,2,107927555.5,4.1815338134765625
emo rap,new jersey rap,2,15676165.0,7.596559047698975
melodic rap,new jersey rap,2,15676165.0,4.235145092010498
emo rap,toronto rap,2,31565195.0,7.682420253753662
r&b,viral pop,2,29078575.0,3.531870126724243
urban contemporary,viral pop,2,29078575.0,3.2995314598083496
emo rap,rap rock,2,7049625.0,4.90511417388916
miami hip hop,rap rock,2,7049625.0,6.124884128570557
bachata,puerto rican pop,2,79443197.0,2.099822759628296
dance pop,outlaw country,2,92567477.5,2.669193983078003
outlaw country,pop,2,92567477.5,4.05992317199707
mexican pop,rap latina,2,53496583.5,5.49960470199585
colombian pop,puerto rican pop,2,157970395.0,1.8842774629592896
canadian pop,latin hip hop,2,67152471.0,5.449655055999756
canadian pop,latin pop,2,67152471.0,0.9490172863006592
canadian pop,puerto rican pop,2,67152471.0,3.2862319946289062
edm,latin viral pop,2,81326224.0,5.0791239738464355
latin viral pop,tropical house,2,81326224.0,3.8190557956695557
edm,rap latina,2,81326224.0,6.901218891143799
rap latina,tropical house,2,81326224.0,5.837501525878906
dancehall,latin viral pop,2,81326224.0,4.527806282043457
latin viral pop,pop rap,2,81326224.0,4.560488224029541
dancehall,rap latina,2,81326224.0,2.6183595657348633
pop rap,rap latina,2,81326224.0,1.5569840669631958
puerto rican pop,rap,2,224235545.5,3.7674062252044678
broadway,dance pop,2,51282855.5,5.786096572875977
broadway,social media pop,2,51282855.5,7.656352519989014
dance pop,movie tunes,2,51282855.5,4.801908016204834
movie tunes,social media pop,2,51282855.5,6.665149688720703
canadian hip hop,hip pop,2,181318703.0,2.7605831623077393
canadian hip hop,queens hip hop,2,181318703.0,4.323581695556641
crunk,hip hop,2,74780826.5,0.6540407538414001
crunk,melodic rap,2,74780826.5,3.4753878116607666
crunk,pop rap,2,74780826.5,0.13202545046806335
crunk,rap,2,74780826.5,0.28257837891578674
crunk,southern hip hop,2,74780826.5,0.26279205083847046
melodic rap,memphis hip hop,2,74780826.5,1.3505858182907104
memphis hip hop,southern hip hop,2,74780826.5,2.1793570518493652
contemporary country,pop edm,2,282808465.0,3.134857654571533
pop edm,texas country,2,282808465.0,3.5135438442230225
complextro,pop edm,2,282808465.0,1.0913158655166626
german techno,pop edm,2,282808465.0,7.125373363494873
complextro,contemporary country,2,282808465.0,2.959911346435547
contemporary country,german techno,2,282808465.0,5.763786792755127
complextro,texas country,2,282808465.0,3.394256114959717
dance pop,texas country,2,282808465.0,3.720118284225464
edm,texas country,2,282808465.0,3.429720878601074
electro house,texas country,2,282808465.0,3.4563260078430176
german techno,texas country,2,282808465.0,5.557620525360107
pop,texas country,2,282808465.0,4.181964874267578
post-teen pop,texas country,2,282808465.0,4.260054588317871
texas country,tropical house,2,282808465.0,3.133695125579834
pagode baiano,reggaeton,2,154793361.0,5.2153639793396
canadian contemporary r&b,destroy techno,2,29956680.5,4.363799571990967
canadian pop,destroy techno,2,29956680.5,5.488790035247803
destroy techno,pop,2,29956680.5,6.586368560791016
drill,east coast hip hop,2,74688764.0,4.832222938537598
drill,hip hop,2,74688764.0,4.1078782081604
melodic rap,west coast rap,2,30691609.0,4.531708717346191
atl trap,dance pop,2,304114460.5,6.022809028625488
atl trap,post-teen pop,2,304114460.5,7.897154808044434
social media pop,uk dance,2,174017621.0,4.229074478149414
dance pop,teen pop,2,174017621.0,3.4941909313201904
edm,teen pop,2,174017621.0,5.013625144958496
pop,teen pop,2,174017621.0,0.6883264183998108
teen pop,tropical house,2,174017621.0,3.2419726848602295
teen pop,uk dance,2,174017621.0,4.206328868865967
colombian pop,perreo,2,63685367.0,2.913088798522949
colombian pop,pop catracho,2,63685367.0,1.5504041910171509
pop catracho,reggaeton,2,63685367.0,1.1223070621490479
colombian pop,reggaeton flow,2,63685367.0,2.297328233718872
new orleans rap,queens hip hop,2,7217616.5,2.682110548019409
downtempo,edm,2,22406130.5,7.452315330505371
downtempo,electro house,2,22406130.5,7.497366905212402
downtempo,moombahton,2,22406130.5,7.172205448150635
downtempo,pop,2,22406130.5,6.998285293579102
downtempo,tropical house,2,22406130.5,6.566694259643555
edm,electronic trap,2,22406130.5,0.733296811580658
electro house,electronic trap,2,22406130.5,0.8661670088768005
electronic trap,moombahton,2,22406130.5,0.49350959062576294
electronic trap,tropical house,2,22406130.5,2.0221951007843018
dance pop,shiver pop,2,22406130.5,2.7874207496643066
edm,shiver pop,2,22406130.5,1.8856552839279175
electro house,shiver pop,2,22406130.5,1.9497559070587158
moombahton,shiver pop,2,22406130.5,1.5810458660125732
shiver pop,tropical house,2,22406130.5,0.9441164135932922
canadian hip hop,downtempo,2,22406130.5,7.048361301422119
downtempo,melodic rap,2,22406130.5,7.049108505249023
downtempo,toronto rap,2,22406130.5,7.073401927947998
canadian hip hop,electronic trap,2,22406130.5,7.789700031280518
electronic trap,melodic rap,2,22406130.5,7.870656967163086
electronic trap,toronto rap,2,22406130.5,7.907908916473389
canadian hip hop,electropop,2,22406130.5,6.837687015533447
electropop,toronto rap,2,22406130.5,6.967840671539307
canadian hip hop,shiver pop,2,22406130.5,6.229669094085693
melodic rap,shiver pop,2,22406130.5,6.312326908111572
rap,shiver pop,2,22406130.5,5.311281681060791
shiver pop,toronto rap,2,22406130.5,6.34984827041626
shiver pop,trap,2,22406130.5,5.363888740539551
canadian hip hop,moombahton,2,22406130.5,7.683514595031738
melodic rap,moombahton,2,22406130.5,7.7637457847595215
moombahton,toronto rap,2,22406130.5,7.8008832931518555
edm,modern rock,2,105211757.0,4.323862075805664
modern rock,tropical house,2,105211757.0,3.700802803039551
edm,rock,2,105211757.0,5.1632304191589355
rock,tropical house,2,105211757.0,4.383265972137451
detroit hip hop,west coast rap,2,13951029.0,2.6827144622802734
g funk,west coast rap,2,13951029.0,0.2369249165058136
conscious hip hop,dirty south rap,2,162971317.5,1.5034081935882568
conscious hip hop,urban contemporary,2,162971317.5,3.6844913959503174
canadian pop,chicago rap,2,162971317.5,6.183136463165283
canadian pop,dirty south rap,2,162971317.5,5.20198917388916
canadian pop,miami hip hop,2,162971317.5,5.070772647857666
melodic rap,urban contemporary,2,162971317.5,4.106159210205078
atl hip hop,cali rap,2,53611330.5,2.1248347759246826
cali rap,gangster rap,2,53611330.5,2.3206517696380615
cali rap,detroit hip hop,2,53611330.5,0.8484809398651123
cali rap,dance pop,2,53611330.5,5.637646675109863
cali rap,hip pop,2,53611330.5,2.0216193199157715
cali rap,post-teen pop,2,53611330.5,7.623394012451172
cali rap,queens hip hop,2,53611330.5,3.0205225944519043
hip pop,urban contemporary,2,71836646.0,2.3420279026031494
queens hip hop,urban contemporary,2,71836646.0,3.827605962753296
detroit hip hop,uk pop,2,153096004.5,7.676491737365723
g funk,uk pop,2,153096004.5,7.386803150177002
downtempo,east coast hip hop,2,12056880.0,7.6183180809021
