source,target,weight,avg_streams,hyperbolic_distance
argentine hip hop,pop reggaeton,4,162271994.0,3.3237831592559814
argentine hip hop,panamanian pop,4,162271994.0,3.5486373901367188
dance pop,toronto rap,4,91265998.25,2.6312544345855713
colombian pop,puerto rican pop,4,102290554.25,2.0594537258148193
outlaw country,pop,4,9787327.0,1.6472090482711792
sudanese pop,trap,4,5867561.0,1.488112211227417
hip pop,rap,4,23191051.0,0.22781389951705933
canadian contemporary r&b,pop rap,4,14697600.25,5.214335918426514
pop,soundtrack,4,20930125.5,5.962718963623047
rap,soundtrack,4,20930125.5,7.475910186767578
album rock,rap,4,94706093.5,3.733365297317505
birmingham metal,rap,4,94706093.5,6.7542619705200195
hard rock,rap,4,94706093.5,4.279761791229248
metal,rap,4,94706093.5,6.542417526245117
dfw rap,melodic rap,4,166951856.5,2.39638090133667
dance pop,k-pop boy group,4,76713196.5,1.771787405014038
dance pop,modern rock,4,67530803.25,3.890695571899414
baroque pop,pop,4,112457481.5,2.6593222618103027
latin hip hop,pop reggaeton,4,75230131.0,1.4620832204818726
pop reggaeton,tropical,4,75230131.0,1.2978966236114502
edm,modern rock,4,62819128.25,4.210161209106445
modern rock,tropical house,4,62819128.25,1.872007966041565
hip hop,trap latino,4,148222290.25,4.744487285614014
neo soul,uk pop,4,14542992.5,2.726426839828491
electropop,southern hip hop,4,32645192.33333333,4.5843095779418945
dance pop,dfw rap,4,28978606.25,1.9753003120422363
electropop,rap,4,38961459.0,4.600882053375244
etherpop,rap,4,38961459.0,6.056591033935547
indie poptimism,rap,4,38961459.0,4.870226860046387
post-teen pop,trap soul,4,45483864.25,4.296282768249512
r&b,urban contemporary,4,28443577.5,0.11241942644119263
art pop,dance pop,4,68601536.5,3.3332953453063965
art pop,pop,4,68601536.5,1.1364786624908447
art pop,post-teen pop,4,68601536.5,1.030435562133789
bachata,trap latino,4,82917994.5,1.1583001613616943
german cloud rap,german hip hop,4,5299995.0,5.04375696182251
contemporary country,tropical house,4,89480669.5,4.113368034362793
latin hip hop,post-teen pop,4,83604663.0,4.852867603302002
dirty south rap,southern hip hop,4,45278690.25,0.13016848266124725
latin viral pop,reggaeton flow,4,70471931.5,1.5327614545822144
bachata,reggaeton,4,73630111.33333333,1.0610893964767456
indie pop rap,pop rap,4,9941421.333333334,1.3512297868728638
conscious hip hop,urban contemporary,4,5270616.0,3.006453514099121
pop rap,progressive electro house,4,17378100.333333332,7.598910331726074
atl hip hop,miami hip hop,4,106706282.25,0.8859228491783142
electropop,indie poptimism,4,167630017.5,0.2712728977203369
new orleans rap,rap,4,5732504.0,0.831445574760437
alternative r&b,hip hop,4,13535929.0,4.098183631896973
queens hip hop,trap soul,4,32885467.0,5.9162373542785645
alternative r&b,trap soul,4,13815938.333333336,1.3204044103622437
alternative r&b,trap,4,22003105.666666668,2.9721477031707764
cali rap,trap soul,4,5421875.0,5.687521457672119
cali rap,miami hip hop,4,5421875.0,1.2958768606185913
rap napoletano,trap italiana,4,8764834.333333334,1.4931843280792236
pop,pop reggaeton,4,66700604.0,4.453619003295898
latin pop,post-teen pop,4,92810931.33333331,1.4891301393508911
latin hip hop,pop rap,4,57884897.66666666,4.397622585296631
dance pop,hip pop,4,19289171.666666668,1.761620283126831
dance pop,queens hip hop,4,19289171.666666668,3.1072845458984375
hip pop,post-teen pop,4,19289171.666666668,4.1147894859313965
post-teen pop,queens hip hop,4,19289171.666666668,5.4928131103515625
progressive electro house,tropical house,4,79400801.33333333,3.482755422592163
dance pop,progressive house,4,83416618.66666667,5.4669599533081055
edm,indie poptimism,4,11228411.0,5.764489650726318
edm,indietronica,4,19763802.0,3.0001466274261475
post-teen pop,progressive electro house,4,51684612.75,5.358973503112793
post-teen pop,progressive house,4,93781945.66666669,5.066389560699463
indietronica,tropical house,4,19826016.25,0.7013078331947327
german techno,pop,4,73386103.0,3.6048648357391357
electropop,uk pop,4,119262566.25,1.4062347412109375
trap,tropical house,4,102787129.33333331,4.212925434112549
funk carioca,funk ostentacao,4,6499381.0,0.5331226587295532
dance pop,funk carioca,4,25188915.0,3.839574098587036
funk carioca,pop,4,25188915.0,5.4168314933776855
dance pop,funk das antigas,4,25188915.0,3.1059975624084473
funk das antigas,pop,4,25188915.0,4.772953033447266
dance pop,pagode baiano,4,25188915.0,3.6079766750335693
pagode baiano,pop,4,25188915.0,5.550710201263428
latin pop,tropical house,4,50834353.33333334,1.7044076919555664
moombahton,reggaeton,4,92639967.0,7.399589538574219
house,uk pop,4,139566732.5,5.9183220863342285
dance pop,gangster rap,4,55774590.25,2.595993995666504
latin hip hop,perreo,4,23951044.0,2.1704771518707275
pop,social media pop,4,37506147.333333336,1.3235433101654053
german hip hop,german underground rap,4,4640455.0,0.7115803956985474
country road,post-teen pop,4,39864527.0,2.1318929195404053
dance pop,modern country rock,4,50408638.33333334,4.711201190948486
modern country rock,pop,4,50408638.33333334,2.472829818725586
dirty south rap,melodic rap,4,45594587.25,3.369922161102295
miami hip hop,southern hip hop,4,105513435.5,0.14881324768066406
colombian hip hop,reggaeton,4,78491704.5,4.762065410614014
big room,rap,4,29329972.0,7.635049819946289
big room,r&b,3,119124393.0,6.1709136962890625
canadian pop,melodic dubstep,3,67178082.66666667,5.104269027709961
dance pop,melodic dubstep,3,67178082.66666667,4.646509647369385
melodic dubstep,post-teen pop,3,67178082.66666667,4.128884315490723
melodic dubstep,tropical house,3,67178082.66666667,2.399771213531494
disco house,house,3,18573019.666666668,0.7484698295593262
filter house,house,3,18573019.666666668,1.9814702272415161
house,vocal house,3,18573019.666666668,0.831183135509491
disco house,post-teen pop,3,18573019.666666668,5.197457790374756
filter house,post-teen pop,3,18573019.666666668,3.95086407661438
post-teen pop,vocal house,3,18573019.666666668,5.277552127838135
conscious hip hop,detroit hip hop,3,39996496.0,2.00215482711792
detroit hip hop,dmv rap,3,39996496.0,5.599340915679932
conscious hip hop,g funk,3,39996496.0,1.312435507774353
dmv rap,g funk,3,39996496.0,5.751255512237549
australian dance,bmore,3,18314769.666666668,2.773547649383545
australian pop,bmore,3,18314769.666666668,4.570746421813965
australian dance,edm,3,18314769.666666668,0.7812115550041199
australian dance,electropop,3,18314769.666666668,4.732220649719238
australian pop,electropop,3,18314769.666666668,0.26807597279548645
australian dance,moombahton,3,18314769.666666668,0.7615776658058167
australian pop,moombahton,3,18314769.666666668,5.572965145111084
australian dance,tropical house,3,18314769.666666668,2.620377540588379
australian dance,post-teen pop,3,18314769.666666668,4.4945549964904785
pop rap,puerto rican pop,3,151890445.0,2.415877103805542
puerto rican pop,rap,3,151890445.0,2.4765260219573975
edm,puerto rican pop,3,151890445.0,6.917281150817871
edm,trap latino,3,151890445.0,7.528458595275879
electronic trap,puerto rican pop,3,151890445.0,6.819982528686523
electronic trap,trap latino,3,151890445.0,7.430797576904297
electronic trap,post-teen pop,3,151890445.0,5.178826808929443
post-teen pop,puerto rican pop,3,151890445.0,3.9109177589416504
british indie rock,rap rock,3,27460420.66666667,4.019696235656738
modern alternative rock,rap rock,3,27460420.66666667,3.6759886741638184
modern rock,rap rock,3,27460420.66666667,2.1424295902252197
rap rock,rock,3,27460420.66666667,3.9035165309906006
big room,swedish electropop,3,11493748.666666664,2.1077966690063477
dance pop,swedish electropop,3,11493748.666666664,3.726053476333618
edm,swedish electropop,3,11493748.666666664,2.0107386112213135
pop,swedish electropop,3,11493748.666666664,3.1783790588378906
swedish electropop,tropical house,3,11493748.666666664,1.4769476652145386
europop,swedish pop,3,11493748.666666664,2.022319793701172
swedish electropop,swedish pop,3,11493748.666666664,3.8155064582824707
canadian hip hop,dirty south rap,3,126507959.66666669,1.9455578327178955
canadian hip hop,gangster rap,3,126507959.66666669,3.1459877490997314
canadian pop,gangster rap,3,126507959.66666669,5.119467258453369
dirty south rap,toronto rap,3,126507959.66666669,3.442657947540283
gangster rap,toronto rap,3,126507959.66666669,4.409459590911865
country rap,country road,3,280187925.3333333,6.104928970336914
atl hip hop,philly rap,3,23457383.66666667,2.022902011871338
atl trap,philly rap,3,23457383.66666667,5.538227558135986
atl trap,dfw rap,3,190496462.0,3.5381171703338623
atl hip hop,cali rap,3,108213587.66666669,2.0124595165252686
chicago rap,electropop,3,65447727.66666666,5.311401844024658
colombian pop,rap latina,3,142683429.33333334,2.935047149658203
argentine hip hop,rap latina,3,124969498.66666669,0.6152967214584351
argentine hip hop,trap latino,3,110096939.33333331,3.9578278064727783
panamanian pop,rap latina,3,122662670.0,3.0078766345977783
canadian hip hop,r&b,3,111911340.33333331,2.0553524494171143
canadian pop,r&b,3,126399007.0,2.717292308807373
r&b,toronto rap,3,111911340.33333331,2.1219310760498047
dancehall,reggaeton,3,54877381.66666666,2.81538724899292
pop rap,sudanese pop,3,5867561.0,1.5174031257629395
queens hip hop,southern hip hop,3,24176622.33333333,1.8463376760482788
emo rap,pop,3,18085357.33333333,1.8260602951049805
hip pop,trap,3,36668556.66666666,1.2470252513885498
dancehall,uk hip hop,3,16749046.333333336,5.2245893478393555
bmore,edm,3,64589364.66666666,3.5091662406921387
bmore,tropical house,3,131295853.66666669,2.1188344955444336
electropop,moombahton,3,131295853.66666669,5.318665027618408
electropop,k-pop,3,100206521.33333331,0.5209795832633972
electropop,k-pop boy group,3,100206521.33333331,1.210762858390808
modern rock,post-teen pop,3,88332796.0,3.0008749961853027
chicago rap,uk pop,3,109963289.66666669,5.946459770202637
dance pop,viral pop,3,373357456.6666667,3.7296714782714844
big room,modern rock,3,82422189.66666667,4.306857109069824
big room,pop rap,3,115131381.0,7.614534854888916
hip hop,reggaeton flow,3,65226620.0,3.9484381675720215
reggaeton flow,southern hip hop,3,65226620.0,3.605527877807617
southern hip hop,trap latino,3,65226620.0,4.372196197509766
edm,neo soul,3,103766452.0,6.769586563110352
neo soul,uk dance,3,103766452.0,6.187916278839111
edm,uk contemporary r&b,3,11563038.333333336,6.408969402313232
dance pop,uk funky,3,41730952.0,3.4874765872955322
pop,uk funky,3,41730952.0,3.1848909854888916
post-teen pop,uk funky,3,41730952.0,3.3306894302368164
pop rap,uk dance,3,44112794.66666666,6.922178745269775
etherpop,pop rap,3,173333610.33333334,6.0445876121521
indie poptimism,southern hip hop,3,32645192.33333333,4.853658199310303
indie poptimism,trap,3,32645192.33333333,4.8498101234436035
canadian pop,uk pop,3,344642678.3333333,1.5957010984420776
latin pop,puerto rican pop,3,100257728.66666669,2.4998388290405273
canadian pop,melodic rap,3,7083045.333333332,4.23300313949585
canadian pop,toronto rap,3,13238511.666666664,4.159926891326904
art pop,pop rap,3,47630134.33333334,5.177431106567383
british indie rock,pop rap,3,18233282.666666668,7.6868462562561035
modern alternative rock,pop rap,3,18233282.666666668,7.421267032623291
modern rock,rap,3,15783520.333333336,5.787652492523193
conscious hip hop,dirty south rap,3,5488559.0,1.641911506652832
dmv rap,pop rap,3,15110579.666666664,4.510335922241211
contemporary country,edm,3,83935355.33333333,7.411328315734863
contemporary country,electropop,3,79967530.66666667,1.9683853387832642
gangster rap,melodic rap,3,178284634.66666666,4.3501081466674805
pop,reggae fusion,3,11466107.0,5.139937877655029
atl hip hop,edm,3,4931256.0,7.371798992156982
atl hip hop,electronic trap,3,4931256.0,7.274903774261475
latin viral pop,trap latino,3,63769457.0,2.2766683101654053
latin hip hop,latin viral pop,3,70471931.5,2.328392744064331
indie pop rap,rap,3,4777536.5,1.242732048034668
hip hop,neo mellow,3,5746431.0,6.895941734313965
hip hop,neo soul,3,5746431.0,5.136259078979492
neo mellow,pop rap,3,5746431.0,6.259314060211182
neo mellow,rap,3,5746431.0,6.271027088165283
neo soul,rap,3,5746431.0,4.462613582611084
canadian hip hop,melodic rap,3,37056191.0,2.9927687644958496
melodic rap,toronto rap,3,37056191.0,0.3729967176914215
metropopolis,pop,3,389095309.3333333,1.5780473947525024
british indie rock,pop,3,26242718.0,4.8231425285339355
alternative r&b,edm,3,23166867.5,7.179779052734375
dancehall,reggae fusion,3,4599461.0,0.18062680959701538
new orleans rap,trap,3,5732504.0,1.8992692232131958
sudanese pop,trap soul,3,5421875.0,3.06789493560791
hip hop,meme rap,3,5421875.0,4.4804229736328125
meme rap,trap soul,3,5421875.0,1.894303560256958
electronic trap,funk carioca,3,25300522.0,8.110677719116211
funk das antigas,pop nacional,3,31064444.0,3.09040904045105
pagode baiano,pop nacional,3,31064444.0,2.6663787364959717
chicago rap,miami hip hop,3,28088870.33333333,1.8992786407470703
dance pop,modern alternative rock,3,41613256.0,5.542530536651611
east coast hip hop,rap,3,32307744.0,1.8479958772659302
instrumental grime,rap,3,21329917.5,6.640890121459961
instrumental grime,trap,3,21329917.5,6.714312553405762
progressive electro house,rap,3,19866145.0,7.619431018829346
dance pop,pop reggaeton,3,66700604.0,2.585736036300659
post-teen pop,reggaeton flow,3,75369594.0,4.240396022796631
latin pop,pop rap,3,59784255.33333334,2.742769718170166
atl hip hop,chicago rap,3,17252889.333333332,1.0637485980987549
albanian hip hop,german hip hop,3,4980714.0,2.7998197078704834
latin hip hop,rap,3,40253485.0,4.441422462463379
perreo,rap,3,40253485.0,5.5416460037231445
rap,tropical,3,40253485.0,5.055313587188721
pop rap,pop rock,3,141788348.0,5.274190425872803
pop rock,rap,3,141788348.0,5.292122840881348
dance pop,deep big room,3,26963555.5,6.0711822509765625
deep big room,tropical house,3,26963555.5,3.8286643028259277
pop edm,post-teen pop,3,75652010.66666667,5.099429607391357
dance pop,indie poptimism,3,11228411.0,3.0215606689453125
houston rap,pop rap,3,32691330.5,0.4893327057361603
funk carioca,latin pop,3,26299025.0,4.331012725830078
funk das antigas,latin pop,3,26299025.0,3.657966136932373
latin pop,pagode baiano,3,26299025.0,4.351141452789307
edm,reggaeton flow,3,48533119.5,7.043013095855713
rap dominicano,reggaeton,3,60612336.5,1.3137805461883545
boy band,reggaeton,3,103506300.0,4.549709796905518
pop rock,reggaeton,3,103506300.0,5.581058502197266
neo mellow,pop,3,32158182.66666667,2.284640073776245
pop,trap queen,3,72371104.0,3.7492034435272217
east coast hip hop,pop,3,21336563.666666668,5.324888706207275
gangster rap,post-teen pop,3,72093167.66666667,4.982020378112793
funk carioca,tropical,3,16472758.5,3.6936416625976562
funk das antigas,tropical,3,16472758.5,2.340282440185547
pagode baiano,tropical,3,16472758.5,2.7211554050445557
pop,video game music,3,42228837.0,6.090296745300293
afropop,pop,3,12054533.5,3.460232973098755
afropop,pop rap,3,12054533.5,2.6416096687316895
afropop,rap,3,12054533.5,2.691795587539673
r&b,uk pop,3,194662920.3333333,3.663038492202759
social media pop,trap,3,12395171.5,5.170875549316406
german underground rap,hamburg hip hop,3,4640455.0,0.9897605776786804
deep german hip hop,german underground rap,3,4640455.0,1.2516010999679565
melodic rap,r&b,3,73863686.66666667,2.109699249267578
melodic rap,urban contemporary,3,6573567.0,2.1768205165863037
brostep,post-teen pop,3,80750208.0,5.388832092285156
brostep,uk pop,3,74272336.66666667,6.71976375579834
brostep,tropical house,3,107459142.5,3.5150997638702393
modern country rock,post-teen pop,3,50408638.33333334,2.3323419094085693
edm,latin hip hop,3,53182825.5,7.582956790924072
basshall,belgian edm,3,101939379.0,5.894506931304932
belgian edm,dutch hip hop,3,101939379.0,7.339179992675781
belgian edm,dutch house,3,101939379.0,0.8417303562164307
belgian edm,latin hip hop,3,101939379.0,7.1665143966674805
belgian edm,dance pop,3,101939379.0,5.225275993347168
belgian edm,pop,3,101939379.0,4.746390342712402
belgian edm,latin pop,3,101939379.0,4.699927806854248
belgian edm,rap latina,3,101939379.0,6.966315269470215
chicago rap,dance pop,3,52317145.66666666,2.742408514022827
dirty south rap,post-teen pop,3,57729325.33333334,4.253957271575928
detroit hip hop,trap,3,5328441.5,2.1475839614868164
etherpop,pop,3,315119110.0,2.0273077487945557
dance pop,urban contemporary,3,25340697.0,0.4637354016304016
detroit hip hop,pop,3,25885755.0,5.190079689025879
new orleans rap,pop rap,3,5381713.0,0.8202033638954163
atl hip hop,gangster rap,3,30142250.66666667,2.168640375137329
florida rap,rap,3,204926585.5,4.440973281860352
emo rap,miami hip hop,3,94961498.5,5.780999660491943
country pop,dance pop,3,71962736.0,4.813305854797363
country pop,pop,3,71962736.0,2.5718014240264893
rap,tropical house,3,46575746.0,4.153201580047607
colombian hip hop,tropical,3,45412178.0,5.3029704093933105
cumbia,reggaeton,3,45412178.0,1.7297642230987549
cumbia,tropical,3,45412178.0,0.4480196237564087
latin alternative,reggaeton,3,45412178.0,4.289542198181152
latin alternative,tropical,3,45412178.0,5.068349361419678
latin rock,reggaeton,3,45412178.0,4.617748260498047
latin rock,tropical,3,45412178.0,5.398039817810059
reggaeton,salsa choke,3,45412178.0,1.5885945558547974
salsa choke,tropical,3,45412178.0,3.212893009185791
dfw rap,philly rap,2,32975714.5,2.6916470527648926
latin hip hop,reggae fusion,2,369685049.0,2.783663272857666
reggae fusion,reggaeton,2,369685049.0,2.78665828704834
reggae fusion,tropical,2,369685049.0,2.654111623764038
colombian pop,latin arena pop,2,79393080.0,4.926126480102539
colombian pop,mexican pop,2,79393080.0,3.798600673675537
atl trap,canadian hip hop,2,13748972.0,4.142622947692871
atl trap,canadian pop,2,13748972.0,4.905259132385254
atl trap,toronto rap,2,13748972.0,1.1319389343261719
alternative r&b,uk pop,2,279577657.0,4.288257598876953
latin pop,pop reggaeton,2,162271994.0,3.276252508163452
pop reggaeton,rap latina,2,162271994.0,2.8183135986328125
argentine hip hop,latin pop,2,162271994.0,3.114981174468994
latin pop,panamanian pop,2,162271994.0,3.837507486343384
conscious hip hop,gangster rap,2,157185148.5,0.46658486127853394
panamanian pop,puerto rican pop,2,164723704.5,2.030595302581787
alternative r&b,house,2,257207724.0,6.332588195800781
alternative r&b,uk dance,2,257207724.0,6.5923309326171875
florida rap,melodic rap,2,68064940.5,1.6575430631637573
outlaw country,post-teen pop,2,9787327.0,1.7623878717422485
contemporary country,uk pop,2,9787327.0,2.825746536254883
outlaw country,uk pop,2,9787327.0,2.51470947265625
atl hip hop,queens hip hop,2,6090404.0,2.6466689109802246
atl hip hop,sudanese pop,2,6090404.0,1.2674952745437622
conscious hip hop,queens hip hop,2,6090404.0,0.09371570497751236
conscious hip hop,sudanese pop,2,6090404.0,2.8086204528808594
atl trap,queens hip hop,2,6090404.0,5.846374034881592
atl trap,sudanese pop,2,6090404.0,3.128415822982788
southern hip hop,sudanese pop,2,6090404.0,1.5056185722351074
dance pop,emo rap,2,24828305.5,4.061400890350342
emo rap,hip pop,2,24828305.5,5.779435157775879
emo rap,post-teen pop,2,24828305.5,1.669396996498108
emo rap,queens hip hop,2,24828305.5,7.158696174621582
pop rap,soundtrack,2,20930125.5,7.450412273406982
canadian contemporary r&b,soundtrack,2,20930125.5,7.439553737640381
canadian pop,soundtrack,2,20930125.5,6.797451019287109
dancehall,uk pop,2,22823839.0,6.36011266708374
nigerian hip hop,uk pop,2,22823839.0,6.277408123016357
nigerian pop,uk pop,2,22823839.0,6.157921314239502
dancehall,grime,2,22823839.0,5.21959114074707
grime,nigerian hip hop,2,22823839.0,5.158653259277344
nigerian hip hop,uk hip hop,2,22823839.0,5.163748264312744
grime,nigerian pop,2,22823839.0,5.036014080047607
nigerian pop,uk hip hop,2,22823839.0,5.041101455688477
album rock,dfw rap,2,94706093.5,3.5395472049713135
album rock,melodic rap,2,94706093.5,3.6073741912841797
birmingham metal,dfw rap,2,94706093.5,6.702328205108643
birmingham metal,melodic rap,2,94706093.5,7.007082462310791
dfw rap,hard rock,2,94706093.5,4.223266124725342
hard rock,melodic rap,2,94706093.5,4.523123264312744
dfw rap,metal,2,94706093.5,6.490418910980225
melodic rap,metal,2,94706093.5,6.795079231262207
dfw rap,rock,2,94706093.5,3.5104494094848633
melodic rap,rock,2,94706093.5,3.5897176265716553
emo rap,reggaeton flow,2,61497217.0,5.909634113311768
emo rap,trap latino,2,61497217.0,6.4677300453186035
rap sardegna,trap italiana,2,5278131.5,3.3866922855377197
bmore,electro house,2,67434402.0,3.532414197921753
bmore,moombahton,2,67434402.0,3.183385133743286
bmore,pop rap,2,67434402.0,6.011607646942139
electro house,moombahton,2,67434402.0,0.6881623268127441
moombahton,pop rap,2,67434402.0,7.3002400398254395
dancehall,uk contemporary r&b,2,29729007.0,5.914067268371582
nigerian hip hop,uk contemporary r&b,2,29729007.0,5.832098960876465
nigerian pop,uk contemporary r&b,2,29729007.0,5.712446689605713
etherpop,k-pop,2,140251639.0,2.044288158416748
indie poptimism,k-pop,2,140251639.0,0.7909666299819946
etherpop,k-pop boy group,2,140251639.0,2.787402629852295
indie poptimism,k-pop boy group,2,140251639.0,1.477704405784607
baroque pop,dance pop,2,112457481.5,3.613595485687256
baroque pop,post-teen pop,2,112457481.5,2.699652910232544
dance pop,emo,2,112457481.5,5.193601131439209
emo,post-teen pop,2,112457481.5,4.347325325012207
conscious hip hop,uk pop,2,92890284.0,6.4751200675964355
dark trap,pop rap,2,207055759.0,1.3354965448379517
emo,pop rap,2,121070872.0,7.072718620300293
pop punk,pop rap,2,121070872.0,6.952452182769775
big room,emo,2,121070872.0,5.34976863861084
edm,emo,2,121070872.0,5.253819465637207
emo,progressive house,2,121070872.0,4.897928714752197
emo,tropical house,2,121070872.0,3.12669038772583
modern rock,progressive house,2,121070872.0,3.8853282928466797
big room,pop punk,2,121070872.0,6.2467780113220215
edm,pop punk,2,121070872.0,6.148992538452148
pop,pop punk,2,121070872.0,3.759514808654785
pop punk,progressive house,2,121070872.0,5.869813442230225
pop punk,tropical house,2,121070872.0,3.35605788230896
pop rap,progressive house,2,121070872.0,7.3477067947387695
cali rap,reggaeton flow,2,77713187.5,4.713245391845703
gangster rap,reggaeton flow,2,77713187.5,4.029147624969482
cali rap,trap latino,2,77713187.5,5.489166736602783
gangster rap,trap latino,2,77713187.5,4.8297038078308105
neo soul,post-teen pop,2,14542992.5,2.2962310314178467
post-teen pop,uk contemporary r&b,2,14542992.5,1.4290947914123535
pop rap,uk contemporary r&b,2,14542992.5,4.737135410308838
liquid funk,neo soul,2,14542992.5,7.24390172958374
neo soul,uk funky,2,14542992.5,4.73626184463501
liquid funk,uk contemporary r&b,2,14542992.5,6.711857795715332
uk contemporary r&b,uk dance,2,14542992.5,5.831298828125
uk contemporary r&b,uk funky,2,14542992.5,4.418954372406006
dance pop,liquid funk,2,14542992.5,6.508798122406006
liquid funk,pop,2,14542992.5,5.307592391967773
liquid funk,post-teen pop,2,14542992.5,5.408129692077637
liquid funk,tropical house,2,14542992.5,4.665525436401367
tropical house,uk funky,2,14542992.5,1.3913991451263428
liquid funk,uk pop,2,14542992.5,6.782646179199219
uk funky,uk pop,2,14542992.5,4.643152713775635
liquid funk,pop rap,2,14542992.5,8.384866714477539
pop rap,uk funky,2,14542992.5,5.366248607635498
chicago rap,nyc rap,2,107911549.0,2.879969835281372
atl hip hop,electropop,2,38961459.0,4.370495319366455
atl hip hop,etherpop,2,38961459.0,5.8177385330200195
atl hip hop,indie poptimism,2,38961459.0,4.639247417449951
etherpop,southern hip hop,2,38961459.0,6.040071964263916
etherpop,trap,2,38961459.0,6.026206016540527
dfw rap,electropop,2,38961459.0,4.495000839233398
dfw rap,etherpop,2,38961459.0,5.93513298034668
etherpop,melodic rap,2,38961459.0,6.124893665313721
dfw rap,indie poptimism,2,38961459.0,4.763208389282227
indie poptimism,melodic rap,2,38961459.0,4.978565216064453
dfw rap,post-teen pop,2,38961459.0,4.132145404815674
r&b,trap soul,2,50786869.5,2.920062303543091
trap soul,urban contemporary,2,50786869.5,2.906008243560791
alternative r&b,chicago rap,2,17127235.5,3.638392448425293
albanian hip hop,kosovan pop,2,7172189.0,0.937229573726654
electro house,trap latino,2,88437530.5,7.554537773132324
electro house,viral pop,2,88437530.5,6.950827598571777
reggaeton,viral pop,2,88437530.5,6.3112287521362305
trap latino,viral pop,2,88437530.5,6.222387313842773
tropical,viral pop,2,88437530.5,7.072599411010742
canadian contemporary r&b,canadian hip hop,2,8465075.0,5.653464317321777
canadian hip hop,canadian pop,2,8465075.0,4.742461681365967
canadian contemporary r&b,melodic rap,2,8465075.0,5.200031280517578
canadian contemporary r&b,toronto rap,2,8465075.0,5.133162975311279
canadian contemporary r&b,trap,2,8465075.0,5.170812606811523
pop rap,rap rock,2,21148918.5,6.223198413848877
rap,rap rock,2,21148918.5,6.240213394165039
british indie rock,rap,2,21148918.5,7.705309867858887
modern alternative rock,rap,2,21148918.5,7.439667701721191
country road,edm,2,38073341.0,7.228729724884033
country road,electropop,2,66892990.0,1.7722840309143066
country road,tropical house,2,38073341.0,3.928715467453003
hip hop,indietronica,2,12849994.5,5.384679794311523
indietronica,pop rap,2,12849994.5,4.798827648162842
indietronica,southern hip hop,2,12849994.5,4.801436901092529
indietronica,trap,2,12849994.5,4.871698379516602
art pop,rap,2,5687330.0,5.191007614135742
indie r&b,rap,2,5687330.0,4.46256685256958
indietronica,rap,2,5687330.0,4.818349838256836
rap,uk alternative pop,2,5687330.0,6.4445414543151855
alternative r&b,r&b,2,25634682.0,1.7764124870300293
latin pop,latin viral pop,2,58052502.0,1.596518874168396
latin pop,rap latina,2,58052502.0,2.838717222213745
dance pop,dirty south rap,2,5156484.5,1.9049155712127686
edm,hip hop,2,4931256.0,8.093358993530273
edm,southern hip hop,2,4931256.0,7.517880916595459
electronic trap,hip hop,2,4931256.0,7.996323108673096
electronic trap,southern hip hop,2,4931256.0,7.420910835266113
bachata,latin hip hop,2,101413468.5,1.1182968616485596
bachata,tropical,2,101413468.5,1.471051812171936
hip hop,indie pop rap,2,4777536.5,2.417189359664917
indie pop rap,trap,2,5062370.0,0.979158341884613
edm,eurodance,2,190687292.0,1.0746738910675049
eurodance,tropical house,2,190687292.0,2.5455970764160156
chicago rap,r&b,2,13161993.5,2.288195848464966
chicago rap,urban contemporary,2,4496495.0,2.3975961208343506
conscious hip hop,neo mellow,2,5746431.0,7.475139617919922
conscious hip hop,neo soul,2,5746431.0,5.719472885131836
conscious hip hop,r&b,2,5746431.0,2.9533259868621826
electropop,progressive electro house,2,149351340.5,5.596897125244141
indie pop,pop,2,151919653.0,2.3466224670410156
indie poptimism,progressive electro house,2,149351340.5,5.849634170532227
indietronica,progressive electro house,2,149351340.5,3.0857696533203125
brostep,metropopolis,2,454133585.5,4.175589084625244
metropopolis,progressive electro house,2,454133585.5,4.149541854858398
country rap,pop rap,2,46941806.0,0.2558090388774872
country rap,rap,2,46941806.0,0.27358609437942505
brostep,modern rock,2,323281820.0,4.315695285797119
modern alternative rock,progressive electro house,2,27772549.0,5.820410251617432
modern rock,progressive electro house,2,323281820.0,4.296355724334717
post-teen pop,rap latina,2,57084316.0,4.282182693481445
k-pop,latin viral pop,2,8297897.0,2.825625419616699
k-pop,rap latina,2,8297897.0,4.116217136383057
k-pop,reggaeton,2,8297897.0,4.716718673706055
latin viral pop,underground hip hop,2,10662332.0,2.5955612659454346
rap latina,underground hip hop,2,10662332.0,3.001621961593628
reggaeton,underground hip hop,2,10662332.0,4.944446086883545
post-teen pop,underground hip hop,2,10662332.0,4.374018669128418
underground hip hop,video game music,2,10662332.0,7.916782379150391
k-pop,underground hip hop,2,10662332.0,4.215866565704346
dancehall,modern reggae,2,4599461.0,0.1644342690706253
dancehall,reggae,2,4599461.0,3.4866576194763184
pop rap,reggae fusion,2,4599461.0,4.290079116821289
reggae fusion,uk dancehall,2,4599461.0,0.9647129774093628
reggae fusion,uk hip hop,2,4599461.0,5.291164398193359
dancehall,roots reggae,2,4599461.0,3.4464783668518066
emo rap,reggae fusion,2,4599461.0,6.965313911437988
miami hip hop,reggae fusion,2,4599461.0,4.185214996337891
dancehall,emo rap,2,4599461.0,6.923695087432861
dancehall,miami hip hop,2,4599461.0,4.119935989379883
contemporary country,progressive electro house,2,113965893.5,7.4964985847473145
country road,progressive electro house,2,113965893.5,7.3138957023620605
